id,task,framework,constraint,fold,type,result,metric,mode,version,params,training_duration,predict_duration,models_count,seed,mase,wql
pedestrian_counts,pedestrian_counts,StatEnsemble,4h16c,0,timeseries,,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},,,,0,,
tourism_monthly,tourism_monthly,StatEnsemble,4h16c,0,timeseries,-1.46918,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},0.0,784.4,3.0,0,1.46918,0.085192
tourism_quarterly,tourism_quarterly,StatEnsemble,4h16c,0,timeseries,-1.53923,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},0.0,107.0,3.0,0,1.53923,0.0697987
tourism_yearly,tourism_yearly,StatEnsemble,4h16c,0,timeseries,-3.23073,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},0.0,60.4,3.0,0,3.23073,0.155211
vehicle_trips,vehicle_trips,StatEnsemble,4h16c,0,timeseries,-1.2034,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},0.0,129.7,3.0,0,1.2034,0.103405
web_traffic_weekly,web_traffic_weekly,StatEnsemble,4h16c,0,timeseries,-1.06834,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},0.0,3166.8,3.0,0,1.06834,0.474381
kdd_cup_2018,kdd_cup_2018,StatEnsemble,4h16c,0,timeseries,,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},,,,0,,
m4_monthly,m4_monthly,StatEnsemble,4h16c,0,timeseries,-0.779851,neg_mase,aws,1.5.0,{'model_name': 'StatEnsemble'},0.0,20416.1,3.0,0,0.779851,0.0819699
car_parts,car_parts,TFT,4h16c,0,timeseries,-0.753877,neg_mase,aws,0.13.2,{'model_name': 'TFT'},596.8,1.2,1.0,0,0.753877,0.882756
cif_2016,cif_2016,TFT,4h16c,0,timeseries,-1.3584,neg_mase,aws,0.13.2,{'model_name': 'TFT'},401.8,0.04,1.0,0,1.3584,0.00873261
covid_deaths,covid_deaths,TFT,4h16c,0,timeseries,-5.35859,neg_mase,aws,0.13.2,{'model_name': 'TFT'},522.5,0.2,1.0,0,5.35859,0.037086
electricity_hourly,electricity_hourly,TFT,4h16c,0,timeseries,-1.38001,neg_mase,aws,0.13.2,{'model_name': 'TFT'},1005.8,2.6,1.0,0,1.38001,0.0958224
electricity_weekly,electricity_weekly,TFT,4h16c,0,timeseries,-2.93304,neg_mase,aws,0.13.2,{'model_name': 'TFT'},341.2,0.2,1.0,0,2.93304,0.123859
fred_md,fred_md,TFT,4h16c,0,timeseries,-0.937563,neg_mase,aws,0.13.2,{'model_name': 'TFT'},287.0,0.06,1.0,0,0.937563,0.113964
hospital,hospital,TFT,4h16c,0,timeseries,-0.813531,neg_mase,aws,0.13.2,{'model_name': 'TFT'},409.6,0.4,1.0,0,0.813531,0.0534246
kdd_cup_2018,kdd_cup_2018,TFT,4h16c,0,timeseries,-0.83408,neg_mase,aws,0.13.2,{'model_name': 'TFT'},654.5,1.1,1.0,0,0.83408,0.478606
m1_monthly,m1_monthly,TFT,4h16c,0,timeseries,-1.60658,neg_mase,aws,0.13.2,{'model_name': 'TFT'},338.0,0.3,1.0,0,1.60658,0.239142
m1_quarterly,m1_quarterly,TFT,4h16c,0,timeseries,-2.20713,neg_mase,aws,0.13.2,{'model_name': 'TFT'},296.2,0.1,1.0,0,2.20713,0.0955039
m1_yearly,m1_yearly,TFT,4h16c,0,timeseries,-4.29803,neg_mase,aws,0.13.2,{'model_name': 'TFT'},358.3,0.07,1.0,0,4.29803,0.123659
m3_monthly,m3_monthly,TFT,4h16c,0,timeseries,-1.12255,neg_mase,aws,0.13.2,{'model_name': 'TFT'},305.5,0.8,1.0,0,1.12255,0.113913
m3_other,m3_other,TFT,4h16c,0,timeseries,-1.90442,neg_mase,aws,0.13.2,{'model_name': 'TFT'},339.3,0.07,1.0,0,1.90442,0.0333342
m3_quarterly,m3_quarterly,TFT,4h16c,0,timeseries,-1.12222,neg_mase,aws,0.13.2,{'model_name': 'TFT'},317.5,0.3,1.0,0,1.12222,0.069405
m3_yearly,m3_yearly,TFT,4h16c,0,timeseries,-2.7993,neg_mase,aws,0.13.2,{'model_name': 'TFT'},330.8,0.2,1.0,0,2.7993,0.133422
m4_daily,m4_daily,TFT,4h16c,0,timeseries,-1.15413,neg_mase,aws,0.13.2,{'model_name': 'TFT'},415.1,4.8,1.0,0,1.15413,0.0225566
m4_hourly,m4_hourly,TFT,4h16c,0,timeseries,-3.98588,neg_mase,aws,0.13.2,{'model_name': 'TFT'},601.5,0.5,1.0,0,3.98588,0.0369873
m4_monthly,m4_monthly,TFT,4h16c,0,timeseries,-0.949117,neg_mase,aws,0.13.2,{'model_name': 'TFT'},423.9,24.6,1.0,0,0.949117,0.0892503
m4_quarterly,m4_quarterly,TFT,4h16c,0,timeseries,-1.28344,neg_mase,aws,0.13.2,{'model_name': 'TFT'},397.1,11.4,1.0,0,1.28344,0.0826977
m4_weekly,m4_weekly,TFT,4h16c,0,timeseries,-2.58855,neg_mase,aws,0.13.2,{'model_name': 'TFT'},414.0,0.3,1.0,0,2.58855,0.0493895
m4_yearly,m4_yearly,TFT,4h16c,0,timeseries,-3.20243,neg_mase,aws,0.13.2,{'model_name': 'TFT'},267.2,8.4,1.0,0,3.20243,0.116828
nn5_daily,nn5_daily,TFT,4h16c,0,timeseries,-0.782923,neg_mase,aws,0.13.2,{'model_name': 'TFT'},621.9,0.1,1.0,0,0.782923,0.144462
nn5_weekly,nn5_weekly,TFT,4h16c,0,timeseries,-0.864632,neg_mase,aws,0.13.2,{'model_name': 'TFT'},393.9,0.06,1.0,0,0.864632,0.0826271
pedestrian_counts,pedestrian_counts,TFT,4h16c,0,timeseries,-0.369736,neg_mase,aws,0.13.2,{'model_name': 'TFT'},922.5,0.9,1.0,0,0.369736,0.261534
tourism_monthly,tourism_monthly,TFT,4h16c,0,timeseries,-1.74845,neg_mase,aws,0.13.2,{'model_name': 'TFT'},425.0,0.2,1.0,0,1.74845,0.111467
tourism_quarterly,tourism_quarterly,TFT,4h16c,0,timeseries,-1.87974,neg_mase,aws,0.13.2,{'model_name': 'TFT'},299.7,0.2,1.0,0,1.87974,0.0870378
tourism_yearly,tourism_yearly,TFT,4h16c,0,timeseries,-2.89551,neg_mase,aws,0.13.2,{'model_name': 'TFT'},261.5,0.2,1.0,0,2.89551,0.100186
vehicle_trips,vehicle_trips,TFT,4h16c,0,timeseries,-1.20256,neg_mase,aws,0.13.2,{'model_name': 'TFT'},503.8,0.2,1.0,0,1.20256,0.0980871
web_traffic_weekly,web_traffic_weekly,TFT,4h16c,0,timeseries,-0.954948,neg_mase,aws,0.13.2,{'model_name': 'TFT'},535.8,85.4,1.0,0,0.954948,0.212548
car_parts,car_parts,TFT,4h16c,0,timeseries,-0.750753,neg_mase,aws,0.13.3,{'model_name': 'TFT'},418.1,1.2,1.0,1,0.750753,0.881394
cif_2016,cif_2016,TFT,4h16c,0,timeseries,-1.43995,neg_mase,aws,0.13.3,{'model_name': 'TFT'},337.5,0.04,1.0,1,1.43995,0.0135839
covid_deaths,covid_deaths,TFT,4h16c,0,timeseries,-4.89644,neg_mase,aws,0.13.3,{'model_name': 'TFT'},571.7,0.2,1.0,1,4.89644,0.0291324
electricity_hourly,electricity_hourly,TFT,4h16c,0,timeseries,-1.40686,neg_mase,aws,0.13.3,{'model_name': 'TFT'},1295.2,2.7,1.0,1,1.40686,0.0978633
electricity_weekly,electricity_weekly,TFT,4h16c,0,timeseries,-2.73535,neg_mase,aws,0.13.3,{'model_name': 'TFT'},349.0,0.2,1.0,1,2.73535,0.103101
fred_md,fred_md,TFT,4h16c,0,timeseries,-0.938487,neg_mase,aws,0.13.3,{'model_name': 'TFT'},359.5,0.06,1.0,1,0.938487,0.124394
hospital,hospital,TFT,4h16c,0,timeseries,-0.800116,neg_mase,aws,0.13.3,{'model_name': 'TFT'},377.6,0.3,1.0,1,0.800116,0.0545114
kdd_cup_2018,kdd_cup_2018,TFT,4h16c,0,timeseries,-0.809266,neg_mase,aws,0.13.3,{'model_name': 'TFT'},848.8,1.2,1.0,1,0.809266,0.506088
m1_monthly,m1_monthly,TFT,4h16c,0,timeseries,-1.55434,neg_mase,aws,0.13.3,{'model_name': 'TFT'},411.2,0.3,1.0,1,1.55434,0.237011
m1_quarterly,m1_quarterly,TFT,4h16c,0,timeseries,-2.02354,neg_mase,aws,0.13.3,{'model_name': 'TFT'},483.0,0.1,1.0,1,2.02354,0.102257
m1_yearly,m1_yearly,TFT,4h16c,0,timeseries,-4.37574,neg_mase,aws,0.13.3,{'model_name': 'TFT'},347.0,0.07,1.0,1,4.37574,0.127511
m3_monthly,m3_monthly,TFT,4h16c,0,timeseries,-1.04401,neg_mase,aws,0.13.3,{'model_name': 'TFT'},367.8,0.8,1.0,1,1.04401,0.105907
m3_other,m3_other,TFT,4h16c,0,timeseries,-1.97432,neg_mase,aws,0.13.3,{'model_name': 'TFT'},309.6,0.07,1.0,1,1.97432,0.0337068
m3_quarterly,m3_quarterly,TFT,4h16c,0,timeseries,-1.20094,neg_mase,aws,0.13.3,{'model_name': 'TFT'},293.2,0.3,1.0,1,1.20094,0.0721279
m3_yearly,m3_yearly,TFT,4h16c,0,timeseries,-2.82859,neg_mase,aws,0.13.3,{'model_name': 'TFT'},349.4,0.2,1.0,1,2.82859,0.134286
m4_daily,m4_daily,TFT,4h16c,0,timeseries,-1.18598,neg_mase,aws,0.13.3,{'model_name': 'TFT'},427.4,5.0,1.0,1,1.18598,0.0234923
m4_hourly,m4_hourly,TFT,4h16c,0,timeseries,-3.43702,neg_mase,aws,0.13.3,{'model_name': 'TFT'},714.1,0.4,1.0,1,3.43702,0.0343484
m4_monthly,m4_monthly,TFT,4h16c,0,timeseries,-0.948841,neg_mase,aws,0.13.3,{'model_name': 'TFT'},415.7,23.9,1.0,1,0.948841,0.0900166
m4_quarterly,m4_quarterly,TFT,4h16c,0,timeseries,-1.28284,neg_mase,aws,0.13.3,{'model_name': 'TFT'},399.7,11.2,1.0,1,1.28284,0.0832121
m4_weekly,m4_weekly,TFT,4h16c,0,timeseries,-2.67035,neg_mase,aws,0.13.3,{'model_name': 'TFT'},517.8,0.3,1.0,1,2.67035,0.050279
m4_yearly,m4_yearly,TFT,4h16c,0,timeseries,-3.22602,neg_mase,aws,0.13.3,{'model_name': 'TFT'},469.2,9.0,1.0,1,3.22602,0.114551
nn5_daily,nn5_daily,TFT,4h16c,0,timeseries,-0.789562,neg_mase,aws,0.13.3,{'model_name': 'TFT'},658.4,0.1,1.0,1,0.789562,0.145657
nn5_weekly,nn5_weekly,TFT,4h16c,0,timeseries,-0.887596,neg_mase,aws,0.13.3,{'model_name': 'TFT'},439.8,0.07,1.0,1,0.887596,0.0860723
pedestrian_counts,pedestrian_counts,TFT,4h16c,0,timeseries,-0.388028,neg_mase,aws,0.13.3,{'model_name': 'TFT'},888.2,0.9,1.0,1,0.388028,0.274514
tourism_monthly,tourism_monthly,TFT,4h16c,0,timeseries,-1.59825,neg_mase,aws,0.13.3,{'model_name': 'TFT'},590.3,0.2,1.0,1,1.59825,0.0879523
tourism_quarterly,tourism_quarterly,TFT,4h16c,0,timeseries,-1.86958,neg_mase,aws,0.13.3,{'model_name': 'TFT'},382.4,0.2,1.0,1,1.86958,0.0858236
tourism_yearly,tourism_yearly,TFT,4h16c,0,timeseries,-2.86665,neg_mase,aws,0.13.3,{'model_name': 'TFT'},325.6,0.2,1.0,1,2.86665,0.102995
vehicle_trips,vehicle_trips,TFT,4h16c,0,timeseries,-1.25015,neg_mase,aws,0.13.3,{'model_name': 'TFT'},445.3,0.2,1.0,1,1.25015,0.10488
web_traffic_weekly,web_traffic_weekly,TFT,4h16c,0,timeseries,-0.963979,neg_mase,aws,0.13.3,{'model_name': 'TFT'},384.4,80.7,1.0,1,0.963979,0.215796
car_parts,car_parts,TFT,4h16c,0,timeseries,-0.749387,neg_mase,aws,0.13.3,{'model_name': 'TFT'},491.9,1.2,1.0,2,0.749387,0.876979
cif_2016,cif_2016,TFT,4h16c,0,timeseries,-1.47674,neg_mase,aws,0.13.3,{'model_name': 'TFT'},333.4,0.04,1.0,2,1.47674,0.00970072
covid_deaths,covid_deaths,TFT,4h16c,0,timeseries,-5.05184,neg_mase,aws,0.13.3,{'model_name': 'TFT'},448.1,0.2,1.0,2,5.05184,0.0295977
electricity_hourly,electricity_hourly,TFT,4h16c,0,timeseries,-1.42353,neg_mase,aws,0.13.3,{'model_name': 'TFT'},1307.3,2.7,1.0,2,1.42353,0.0977962
electricity_weekly,electricity_weekly,TFT,4h16c,0,timeseries,-2.98783,neg_mase,aws,0.13.3,{'model_name': 'TFT'},473.8,0.2,1.0,2,2.98783,0.127938
fred_md,fred_md,TFT,4h16c,0,timeseries,-0.95739,neg_mase,aws,0.13.3,{'model_name': 'TFT'},396.2,0.06,1.0,2,0.95739,0.113326
hospital,hospital,TFT,4h16c,0,timeseries,-0.804178,neg_mase,aws,0.13.3,{'model_name': 'TFT'},619.8,0.3,1.0,2,0.804178,0.0534795
kdd_cup_2018,kdd_cup_2018,TFT,4h16c,0,timeseries,-0.797726,neg_mase,aws,0.13.3,{'model_name': 'TFT'},732.8,1.1,1.0,2,0.797726,0.430954
m1_monthly,m1_monthly,TFT,4h16c,0,timeseries,-1.56342,neg_mase,aws,0.13.3,{'model_name': 'TFT'},368.9,0.3,1.0,2,1.56342,0.227418
m1_quarterly,m1_quarterly,TFT,4h16c,0,timeseries,-2.1699,neg_mase,aws,0.13.3,{'model_name': 'TFT'},257.4,0.1,1.0,2,2.1699,0.0926201
m1_yearly,m1_yearly,TFT,4h16c,0,timeseries,-4.32541,neg_mase,aws,0.13.3,{'model_name': 'TFT'},274.3,0.07,1.0,2,4.32541,0.124715
m3_monthly,m3_monthly,TFT,4h16c,0,timeseries,-1.0774,neg_mase,aws,0.13.3,{'model_name': 'TFT'},399.3,0.8,1.0,2,1.0774,0.109836
m3_other,m3_other,TFT,4h16c,0,timeseries,-1.91613,neg_mase,aws,0.13.3,{'model_name': 'TFT'},394.3,0.07,1.0,2,1.91613,0.032054
m3_quarterly,m3_quarterly,TFT,4h16c,0,timeseries,-1.18989,neg_mase,aws,0.13.3,{'model_name': 'TFT'},307.7,0.3,1.0,2,1.18989,0.0722704
m3_yearly,m3_yearly,TFT,4h16c,0,timeseries,-2.84231,neg_mase,aws,0.13.3,{'model_name': 'TFT'},338.3,0.2,1.0,2,2.84231,0.133834
m4_daily,m4_daily,TFT,4h16c,0,timeseries,-1.16476,neg_mase,aws,0.13.3,{'model_name': 'TFT'},457.7,4.7,1.0,2,1.16476,0.022842
m4_hourly,m4_hourly,TFT,4h16c,0,timeseries,-3.40512,neg_mase,aws,0.13.3,{'model_name': 'TFT'},630.1,0.4,1.0,2,3.40512,0.0381319
m4_monthly,m4_monthly,TFT,4h16c,0,timeseries,-0.951053,neg_mase,aws,0.13.3,{'model_name': 'TFT'},506.1,24.2,1.0,2,0.951053,0.0891901
m4_quarterly,m4_quarterly,TFT,4h16c,0,timeseries,-1.25162,neg_mase,aws,0.13.3,{'model_name': 'TFT'},614.4,12.6,1.0,2,1.25162,0.0815392
m4_weekly,m4_weekly,TFT,4h16c,0,timeseries,-2.63007,neg_mase,aws,0.13.3,{'model_name': 'TFT'},434.3,0.3,1.0,2,2.63007,0.0493106
m4_yearly,m4_yearly,TFT,4h16c,0,timeseries,-3.31641,neg_mase,aws,0.13.3,{'model_name': 'TFT'},350.2,8.3,1.0,2,3.31641,0.119615
nn5_daily,nn5_daily,TFT,4h16c,0,timeseries,-0.791338,neg_mase,aws,0.13.3,{'model_name': 'TFT'},664.9,0.1,1.0,2,0.791338,0.145174
nn5_weekly,nn5_weekly,TFT,4h16c,0,timeseries,-0.885962,neg_mase,aws,0.13.3,{'model_name': 'TFT'},367.7,0.06,1.0,2,0.885962,0.0844166
pedestrian_counts,pedestrian_counts,TFT,4h16c,0,timeseries,-0.365049,neg_mase,aws,0.13.3,{'model_name': 'TFT'},967.8,0.9,1.0,2,0.365049,0.254869
tourism_monthly,tourism_monthly,TFT,4h16c,0,timeseries,-1.74771,neg_mase,aws,0.13.3,{'model_name': 'TFT'},400.9,0.2,1.0,2,1.74771,0.107076
tourism_quarterly,tourism_quarterly,TFT,4h16c,0,timeseries,-1.77902,neg_mase,aws,0.13.3,{'model_name': 'TFT'},423.9,0.2,1.0,2,1.77902,0.0735715
tourism_yearly,tourism_yearly,TFT,4h16c,0,timeseries,-2.72557,neg_mase,aws,0.13.3,{'model_name': 'TFT'},366.9,0.2,1.0,2,2.72557,0.0965004
vehicle_trips,vehicle_trips,TFT,4h16c,0,timeseries,-1.24298,neg_mase,aws,0.13.3,{'model_name': 'TFT'},407.5,0.2,1.0,2,1.24298,0.101848
web_traffic_weekly,web_traffic_weekly,TFT,4h16c,0,timeseries,-0.966218,neg_mase,aws,0.13.3,{'model_name': 'TFT'},391.9,84.0,1.0,2,0.966218,0.2202
car_parts,car_parts,TFT,4h16c,0,timeseries,-0.749655,neg_mase,aws,0.13.3,{'model_name': 'TFT'},669.8,1.2,1.0,3,0.749655,0.874958
cif_2016,cif_2016,TFT,4h16c,0,timeseries,-1.29098,neg_mase,aws,0.13.3,{'model_name': 'TFT'},399.9,0.04,1.0,3,1.29098,0.00844668
covid_deaths,covid_deaths,TFT,4h16c,0,timeseries,-5.38591,neg_mase,aws,0.13.3,{'model_name': 'TFT'},593.0,0.2,1.0,3,5.38591,0.0297464
electricity_hourly,electricity_hourly,TFT,4h16c,0,timeseries,-1.36331,neg_mase,aws,0.13.3,{'model_name': 'TFT'},1097.3,2.6,1.0,3,1.36331,0.0968161
electricity_weekly,electricity_weekly,TFT,4h16c,0,timeseries,-2.92401,neg_mase,aws,0.13.3,{'model_name': 'TFT'},450.4,0.2,1.0,3,2.92401,0.123808
fred_md,fred_md,TFT,4h16c,0,timeseries,-0.747584,neg_mase,aws,0.13.3,{'model_name': 'TFT'},332.0,0.06,1.0,3,0.747584,0.0957436
hospital,hospital,TFT,4h16c,0,timeseries,-0.824714,neg_mase,aws,0.13.3,{'model_name': 'TFT'},473.1,0.4,1.0,3,0.824714,0.0546406
kdd_cup_2018,kdd_cup_2018,TFT,4h16c,0,timeseries,-0.82133,neg_mase,aws,0.13.3,{'model_name': 'TFT'},699.9,1.1,1.0,3,0.82133,0.453051
m1_monthly,m1_monthly,TFT,4h16c,0,timeseries,-1.50282,neg_mase,aws,0.13.3,{'model_name': 'TFT'},362.1,0.3,1.0,3,1.50282,0.216827
m1_quarterly,m1_quarterly,TFT,4h16c,0,timeseries,-2.14356,neg_mase,aws,0.13.3,{'model_name': 'TFT'},250.1,0.1,1.0,3,2.14356,0.0908063
m1_yearly,m1_yearly,TFT,4h16c,0,timeseries,-4.46061,neg_mase,aws,0.13.3,{'model_name': 'TFT'},333.7,0.07,1.0,3,4.46061,0.126735
m3_monthly,m3_monthly,TFT,4h16c,0,timeseries,-1.01687,neg_mase,aws,0.13.3,{'model_name': 'TFT'},332.5,0.8,1.0,3,1.01687,0.105314
m3_other,m3_other,TFT,4h16c,0,timeseries,-1.92066,neg_mase,aws,0.13.3,{'model_name': 'TFT'},386.8,0.07,1.0,3,1.92066,0.0334973
m3_quarterly,m3_quarterly,TFT,4h16c,0,timeseries,-1.15617,neg_mase,aws,0.13.3,{'model_name': 'TFT'},484.6,0.3,1.0,3,1.15617,0.0707718
m3_yearly,m3_yearly,TFT,4h16c,0,timeseries,-2.81795,neg_mase,aws,0.13.3,{'model_name': 'TFT'},299.9,0.2,1.0,3,2.81795,0.133151
m4_daily,m4_daily,TFT,4h16c,0,timeseries,-1.2017,neg_mase,aws,0.13.3,{'model_name': 'TFT'},568.6,4.9,1.0,3,1.2017,0.023357
m4_hourly,m4_hourly,TFT,4h16c,0,timeseries,-2.73805,neg_mase,aws,0.13.3,{'model_name': 'TFT'},678.5,0.4,1.0,3,2.73805,0.0389053
m4_monthly,m4_monthly,TFT,4h16c,0,timeseries,-0.947545,neg_mase,aws,0.13.3,{'model_name': 'TFT'},368.5,24.8,1.0,3,0.947545,0.0896384
m4_quarterly,m4_quarterly,TFT,4h16c,0,timeseries,-1.29071,neg_mase,aws,0.13.3,{'model_name': 'TFT'},435.0,11.5,1.0,3,1.29071,0.0832902
m4_weekly,m4_weekly,TFT,4h16c,0,timeseries,-2.58481,neg_mase,aws,0.13.3,{'model_name': 'TFT'},531.7,0.3,1.0,3,2.58481,0.048604
m4_yearly,m4_yearly,TFT,4h16c,0,timeseries,-3.28865,neg_mase,aws,0.13.3,{'model_name': 'TFT'},383.9,8.6,1.0,3,3.28865,0.117252
nn5_daily,nn5_daily,TFT,4h16c,0,timeseries,-0.792508,neg_mase,aws,0.13.3,{'model_name': 'TFT'},721.6,0.1,1.0,3,0.792508,0.14536
nn5_weekly,nn5_weekly,TFT,4h16c,0,timeseries,-0.887356,neg_mase,aws,0.13.3,{'model_name': 'TFT'},392.0,0.06,1.0,3,0.887356,0.0849691
pedestrian_counts,pedestrian_counts,TFT,4h16c,0,timeseries,-0.379901,neg_mase,aws,0.13.3,{'model_name': 'TFT'},971.2,0.9,1.0,3,0.379901,0.260669
tourism_monthly,tourism_monthly,TFT,4h16c,0,timeseries,-1.8098,neg_mase,aws,0.13.3,{'model_name': 'TFT'},434.6,0.2,1.0,3,1.8098,0.108774
tourism_quarterly,tourism_quarterly,TFT,4h16c,0,timeseries,-1.8392,neg_mase,aws,0.13.3,{'model_name': 'TFT'},348.5,0.2,1.0,3,1.8392,0.0850777
